generation,individual,x0,x1
32,136,0.984838,0.930156
32,137,0.98242,0.989729
32,138,0.98652,0.986347
32,139,0.999373,0.945214
32,140,0.964655,0.843737
32,141,0.97427,0.949112
32,142,0.89774,0.946758
32,143,0.971923,0.956387
32,144,0.987853,0.92372
32,145,0.979633,0.957974
32,146,0.976782,0.901665
32,147,0.862848,0.939777
32,148,1.04579,0.936057
32,149,0.974199,0.891481
32,150,0.988208,0.909063
32,151,0.988584,0.964685
32,152,0.894092,0.96011
32,153,0.991018,0.918961
32,154,0.996514,0.935481
32,155,1.00187,0.968587
32,156,1.0428,0.968432
32,157,0.973369,0.992911
32,158,1.06273,1.0624
32,159,0.937056,0.948904
32,160,0.980628,0.965782
32,161,0.983131,0.967089
32,162,0.982866,1.00332
32,163,1.00057,0.916422
32,164,0.985989,1.00499
32,165,0.994774,0.99829
32,166,0.955239,0.948429
32,167,1.0315,0.849182
32,168,0.978328,0.977013
32,169,0.982919,0.97695
32,170,0.854625,0.92528
32,171,0.985377,0.970822
32,172,1.00432,0.938558
32,173,0.966882,0.978549
32,174,0.967077,0.956581
32,175,0.952391,0.938349
32,176,0.999593,0.996738
32,177,0.980898,0.937541
32,178,0.978642,0.95278
32,179,0.998692,0.89664
32,180,0.990565,0.900875
32,181,0.9862,0.975659
32,182,1.04274,0.95796
32,183,0.995126,0.938699
32,184,0.994746,1.03518
32,185,0.972485,0.943443
32,186,0.989279,1.06823
32,187,0.986074,0.983352
32,188,0.965782,0.947962
32,189,0.977127,1.05873
32,190,1.00221,0.944992
32,191,0.964073,0.97977
32,192,0.964737,0.863925
32,193,0.998961,0.916775
32,194,1.07893,0.852935
32,195,0.971545,1.00273
32,196,0.973195,0.95599
32,197,0.961033,0.960223
32,198,0.969728,0.95702
32,199,0.985575,1.06377
32,200,0.983888,1.13701
32,201,0.996372,1.0107
32,202,1.0685,0.971575
32,203,0.991018,1.15333
32,204,0.883698,0.965613
32,205,0.966797,0.950612
32,206,0.973413,1.02604
32,207,0.969063,0.946144
32,208,1.03558,0.936869
32,209,0.974299,0.993534
32,210,1.01554,0.969048
32,211,0.991702,0.978901
32,212,0.969379,1.00365
32,213,0.913531,0.865386
32,214,0.964697,0.989276
32,215,0.987388,1.00268
32,216,0.982346,0.951609
32,217,0.987563,0.977774
32,218,0.980664,0.943124
32,219,0.959026,0.951801
32,220,0.992795,1.00072
32,221,0.989646,0.990979
32,222,0.992234,0.898444
32,223,0.883238,0.941068
32,224,0.997917,1.07078
32,225,0.998964,0.995268
32,226,0.973126,0.920024
32,227,0.973645,1.00006
32,228,0.989463,1.03624
32,229,0.993129,0.929418
32,230,0.979235,0.954765
32,231,0.978882,0.91128
32,232,0.99901,1.01859
32,233,1.04065,0.988587
32,234,1.06329,1.04464
32,235,1.00338,0.972774
32,236,0.962406,0.948069
32,237,1.00994,1.0128
32,238,0.963186,0.962095
32,239,0.976458,0.887859
32,240,0.963227,1.08478
32,241,0.965752,0.954654
32,242,0.902202,0.956895
32,243,0.98076,0.948074
32,244,1.035,1.00896
32,245,0.961671,0.949373
32,246,0.992612,0.989309
32,247,1.02156,0.988764
32,248,0.985237,1.09112
32,249,0.941952,1.00859
32,250,0.983566,0.962813
32,251,0.990386,0.974284
32,252,0.995125,0.985545
32,253,0.995682,0.984953
32,254,1.02476,0.99532
32,255,0.901307,0.97935
32,256,0.993109,1.00262
32,257,0.967456,0.947429
32,258,0.918698,0.939114
32,259,0.972878,0.872809
32,260,0.992386,1.07908
32,261,0.997095,0.976264
32,262,0.98806,0.999715
32,263,0.988498,1.0059
32,264,1.0163,0.939051
32,265,0.938052,0.922103
32,266,0.913619,0.916586
32,267,0.974967,0.894004
32,268,0.95809,0.987142
32,269,0.987408,0.922436
32,270,1.08725,1.01128
32,271,1.00816,1.01916
32,272,0.990871,1.10889
32,273,0.999309,0.985328
32,274,1.08512,0.988792
32,275,0.99563,0.96774
32,276,0.953008,0.954765
32,277,1.06296,0.992657
32,278,0.992317,0.961471
32,279,0.991562,0.983559
32,280,0.964676,0.97191
32,281,0.962455,1.0517
32,282,0.936666,0.939862
32,283,0.941774,0.997389
32,284,0.971088,0.956645
32,285,0.96306,0.870969
32,286,1.06716,0.983059
32,287,1.0812,0.984095
32,288,0.953515,0.956485
32,289,1.07198,0.950138
32,290,0.982888,0.860308
32,291,1.03059,0.895366
32,292,0.977375,0.939087
32,293,0.976199,0.922352
32,294,0.988601,1.02707
32,295,0.89137,0.976886
32,296,1.0149,0.956449
32,297,1.06454,0.981721
32,298,0.989876,0.943712
32,299,0.985322,0.98721
32,300,1.03697,0.984764
32,301,0.961881,0.941174
32,302,0.959374,0.93833
32,303,0.965798,0.938016
32,304,0.869039,0.937979
32,305,1.02605,0.909457
32,306,1.04227,0.891103
32,307,0.964664,0.98353
32,308,0.97584,0.94742
32,309,1.01998,1.04026
32,310,0.985768,1.07744
32,311,1.0537,0.993655
32,312,0.977812,1.0401
32,313,0.994964,0.95527
32,314,1.02953,0.942741
32,315,0.972417,1.00335
32,316,0.883478,0.945631
32,317,0.968301,0.975121
32,318,0.985052,0.94357
32,319,0.99,0.907756
32,320,0.977521,1.0121
32,321,0.975577,1.01565
32,322,0.99668,0.974981
32,323,0.991721,0.986177
32,324,1.05465,0.940871
32,325,1.04467,0.937744
32,326,0.946923,0.954335
32,327,0.979143,0.99036
32,328,0.975877,0.947794
32,329,0.978142,0.949446
32,330,1.0319,0.979119
32,331,0.979467,0.972867
32,332,0.973983,1.01576
32,333,0.973531,0.946827
32,334,0.995135,0.973684
32,335,0.990875,0.99064
32,336,0.912914,0.993404
32,337,0.901774,0.955793
32,338,0.994773,0.956378
32,339,0.990792,0.962016
32,340,0.970504,0.946269
32,341,0.938196,0.87181
32,342,0.999096,0.991528
32,343,1.02129,0.899753
32,344,0.973782,0.908491
32,345,0.959666,0.958068
32,346,0.989116,0.939063
32,347,0.962937,0.933607
32,348,0.939005,0.97675
32,349,0.980468,0.963348
32,350,0.985713,0.932602
32,351,0.919628,0.937858
32,352,0.97998,0.905936
32,353,0.994701,0.987656
32,354,1.00133,0.990012
32,355,1.00018,0.998259
32,356,0.9833,0.960164
32,357,0.967095,0.961435
32,358,0.982993,0.961008
32,359,0.901586,0.866687
32,360,0.971404,0.967805
32,361,0.906051,0.95662
32,362,0.99527,0.952515
32,363,1.06911,0.971204
32,364,0.919291,0.933407
32,365,0.960269,0.909665
32,366,0.999619,0.978171
32,367,1.05342,0.992586
32,368,0.866146,0.937606
32,369,0.994007,0.99037
32,370,0.985069,0.884186
32,371,0.95414,0.964233
32,372,0.988976,1.02135
32,373,1.06348,0.991498
32,374,0.985512,1.03721
32,375,0.988181,0.994623
32,376,0.979654,0.965154
32,377,1.04027,0.922283
32,378,0.975644,0.928971
32,379,0.977953,0.908571
32,380,1.01987,0.963485
32,381,0.994062,0.977961
32,382,0.972495,0.931117
32,383,0.972244,0.953681
32,384,1.00357,0.929695
32,385,0.936368,0.922412
32,386,0.968606,1.01705
32,387,0.987199,1.03882
32,388,1.05645,0.972619
32,389,1.0671,1.07805
32,390,0.997905,0.938914
32,391,0.965833,0.933048
32,392,0.997295,0.896122
32,393,1.04485,1.0301
32,394,0.985805,0.945539
32,395,0.992059,0.98241
32,396,0.995106,0.903314
32,397,0.984784,0.993478
32,398,0.994137,0.946686
32,399,0.992863,0.931864
32,400,0.972409,1.01311
32,401,1.01016,0.986827
32,402,1.05035,0.992183
32,403,0.918534,0.971259
32,404,1.0747,0.986607
32,405,1.02176,0.949148
32,406,0.968179,0.927071
32,407,0.974194,0.957862
32,408,1.03456,0.848797
32,409,1.00709,0.938022
32,410,1.05819,1.03147
32,411,1.03123,1.13152
32,412,0.989466,1.02815
32,413,0.985906,0.897917
32,414,0.989951,0.892727
32,415,1.05344,0.945896
32,416,1.01166,0.968815
32,417,0.993056,0.950748
32,418,1.05732,0.883823
32,419,0.978585,0.990437
32,420,1.00964,0.924313
32,421,1.01832,0.933158
32,422,0.960046,0.975889
32,423,1.07067,0.881225
32,424,0.977601,0.95092
32,425,1.00377,0.936667
32,426,1.00454,1.01056
32,427,1.01705,0.996457
32,428,0.919948,0.962344
32,429,0.996411,0.992829
32,430,0.920984,0.992909
32,431,0.957545,0.835505
32,432,0.996016,0.930347
32,433,0.927685,0.956624
32,434,0.935134,0.975435
32,435,0.967844,1.03579
32,436,0.974075,0.986681
32,437,1.03772,1.02254
32,438,0.956672,0.912415
32,439,1.01068,0.996712
32,440,0.973728,1.02691
32,441,1.00378,1.04286
32,442,0.96698,0.942177
32,443,1.01701,0.939643
32,444,0.993448,0.949428
32,445,0.998605,0.981508
32,446,0.976468,0.992124
32,447,0.993728,0.972054
32,448,1.07364,1.04542
32,449,0.97569,1.001
32,450,0.98152,0.996907
32,451,0.996466,0.967938
32,452,0.959445,0.921005
32,453,0.963853,0.942437
32,454,1.05224,0.99807
32,455,0.923806,0.995198
32,456,1.02834,0.967515
32,457,0.952544,0.955033
32,458,1.02933,0.966731
32,459,0.976909,0.947222
32,460,1.06186,0.936371
32,461,0.995082,1.04972
32,462,0.985995,0.976961
32,463,0.985481,1.07447
32,464,0.990825,0.981755
32,465,0.988596,0.978897
32,466,0.9747,0.904231
32,467,0.974694,0.95553
32,468,0.977011,0.95114
32,469,0.973128,0.962782
32,470,0.975433,0.935892
32,471,0.957042,0.948264
32,472,0.933154,0.977206
32,473,0.976015,0.964619
32,474,0.976236,0.940167
32,475,0.971101,0.940516
32,476,0.96889,0.94357
32,477,0.9019,0.991498
32,478,0.945583,0.989076
32,479,0.958484,0.937228
32,480,0.973531,0.946827
32,481,1.06767,1.02832
32,482,1.08319,0.880565
32,483,0.981924,0.96136
32,484,0.979273,1.00463
32,485,1.03304,0.957019
32,486,0.991425,0.95925
32,487,0.988479,0.957029
32,488,0.97581,0.952379
32,489,0.963304,0.858556
32,490,0.969877,0.962454
32,491,0.979467,0.990293
32,492,1.03197,0.936345
32,493,1.00124,0.973969
32,494,0.994321,0.951984
32,495,0.930994,0.936819
32,496,0.988005,0.999215
32,497,1.02451,1.04038
32,498,0.899909,0.988873
32,499,0.97342,0.933518
32,500,1.08743,0.859945
32,501,0.984673,0.961177
32,502,0.994432,0.957681
32,503,1.00288,0.909439
32,504,0.937412,0.926927
32,505,0.975352,0.931738
32,506,0.906717,1.01517
32,507,0.969103,0.931377
32,508,1.05515,0.944854
32,509,0.875634,0.950051
32,510,0.965857,0.942153
32,511,0.966706,1.01325
32,512,1.06792,0.892829
32,513,0.975346,0.941493
32,514,0.999937,0.984241
32,515,0.990018,0.991912
32,516,0.946037,0.953936
32,517,0.98131,0.982911
32,518,0.974773,1.00312
32,519,1.01214,0.988532
32,520,1.03835,0.943059
32,521,1.07003,0.926819
32,522,0.994882,0.976155
32,523,0.920949,1.01804
32,524,0.977472,0.977135
32,525,0.975123,0.95711
32,526,0.954292,0.901873
32,527,0.985132,0.958788
32,528,1.04625,0.936667
32,529,0.971566,1.01195
32,530,0.977147,0.909031
32,531,0.861173,0.834626
32,532,0.983195,0.94762
32,533,0.993326,0.943313
32,534,0.972975,0.945259
32,535,0.969872,0.931753
32,536,0.977403,0.967277
32,537,0.991946,0.935148
32,538,0.969669,1.03865
32,539,0.970452,0.943566
32,540,1.01788,0.953493
32,541,1.00288,0.958545
32,542,0.996396,0.920352
32,543,0.923901,0.987053
32,544,0.967012,1.01368
32,545,1.02017,1.10947
32,546,0.978951,0.871997
32,547,0.979604,0.949261
32,548,0.99272,0.915194
32,549,0.925149,1.00552
32,550,1.06032,0.96957
32,551,0.964485,0.842433
32,552,0.968441,0.919219
32,553,1.02664,0.913502
32,554,0.992705,0.986384
32,555,0.950513,0.923875
32,556,1.08851,0.977979
32,557,0.964514,1.01538
32,558,0.973728,0.85839
32,559,0.911874,0.902236
32,560,0.980749,1.04537
32,561,0.967295,0.951765
32,562,0.958723,0.935693
32,563,0.964875,1.01828
32,564,0.990852,0.986176
32,565,0.998407,1.00264
32,566,1.00684,0.986414
32,567,1.08074,0.935704
32,568,1.00988,0.97061
32,569,0.988683,0.96692
32,570,0.989079,0.969579
32,571,0.986909,1.03949
32,572,1.09673,0.984891
32,573,1.04198,0.940368
32,574,1.00096,0.907431
32,575,1.01341,0.938888
32,576,1.02732,0.976622
32,577,0.921412,0.975706
32,578,0.975037,0.95592
32,579,0.997756,0.943067
32,580,0.88243,0.934982
32,581,1.04829,0.955887
32,582,0.948299,0.992733
32,583,1.05707,0.965789
32,584,0.983031,0.94499
32,585,0.942512,0.911267
32,586,0.964991,0.932452
32,587,0.974956,0.979551
32,588,1.00049,0.950709
32,589,0.999476,0.909586
32,590,1.00252,0.961082
32,591,0.985505,0.981199
32,592,0.972022,0.907638
32,593,0.98757,0.975673
32,594,0.965064,1.01166
32,595,1.07518,0.947845
32,596,0.959348,0.932543
32,597,0.919749,0.996516
32,598,0.970937,1.03871
32,599,0.914776,0.975124
32,600,0.963927,0.946458
32,601,0.971727,0.972847
32,602,0.890968,0.959958
32,603,0.910747,1.01365
32,604,0.974219,0.930787
32,605,0.879053,0.948208
32,606,0.98789,0.968873
32,607,0.991778,0.991099
32,608,0.97204,0.899895
32,609,0.919411,0.967453
32,610,0.979046,1.02524
32,611,0.907196,0.934819
32,612,1.01945,1.08306
32,613,0.981959,0.977106
32,614,0.998664,1.02269
32,615,0.992625,1.03612
32,616,0.928124,0.837596
32,617,0.974181,0.865207
32,618,0.940559,1.01802
32,619,1.02939,1.01031
32,620,0.964275,0.875294
32,621,0.971531,0.941247
32,622,1.00551,1.03074
32,623,1.00176,0.880218
32,624,1.04559,0.949021
32,625,1.08647,0.995693
32,626,0.984908,0.983175
32,627,0.993243,0.980138
32,628,0.983384,0.96558
32,629,0.982462,0.953369
32,630,0.997733,0.992512
32,631,0.992818,0.976423
32,632,0.947277,1.01831
32,633,0.950396,0.992959
32,634,1.00244,0.95691
32,635,0.973122,1.00855
32,636,0.98986,0.958381
32,637,0.97402,0.893553
32,638,1.00562,0.871289
32,639,1.00399,0.938055
32,640,0.996852,0.987404
32,641,0.978427,0.998113
32,642,0.979581,0.956102
32,643,0.881395,0.987917
32,644,1.00369,0.965478
32,645,0.897352,0.9373
32,646,0.967848,0.993797
32,647,0.993301,0.981892
32,648,1.03944,1.01027
32,649,0.992209,0.954023
32,650,0.933173,0.945604
32,651,0.974107,0.943353
32,652,0.997775,0.991387
32,653,0.997502,1.01395
32,654,0.974283,0.890367
32,655,0.996814,0.897699
32,656,1.01821,0.966659
32,657,0.994041,1.01695
32,658,1.00414,0.979886
32,659,0.979923,0.955633
32,660,0.994746,0.986565
32,661,0.981911,1.00933
32,662,0.958788,0.903162
32,663,0.866701,0.9007
32,664,0.990026,0.938722
32,665,1.01599,0.92165
32,666,0.973728,0.940124
32,667,1.03453,0.950265
32,668,1.01967,1.00619
32,669,0.969097,0.853923
32,670,1.07191,0.998166
32,671,0.98485,1.04263
32,672,0.977351,0.946433
32,673,0.911302,0.993017
32,674,0.968634,0.958596
32,675,0.969271,0.915866
32,676,0.902526,0.990022
32,677,0.973021,1.0287
32,678,0.989131,0.948571
32,679,1.00901,0.888021
32,680,0.936152,0.953661
32,681,0.985036,0.889887
32,682,0.979021,0.84201
32,683,1.06134,1.02545
32,684,0.978213,0.949021
32,685,0.996175,0.944299
32,686,0.886003,0.94976
32,687,0.924421,0.941294
32,688,0.987373,0.971952
32,689,0.967139,0.959509
32,690,1.04236,0.967615
32,691,0.950017,0.887394
32,692,1.00052,1.05548
32,693,1.03407,0.997686
32,694,0.966906,0.940368
32,695,0.99108,0.975288
32,696,0.987651,0.846206
32,697,0.935017,0.93933
32,698,1.08483,0.982822
32,699,0.887184,0.942724
32,700,0.975646,0.929918
32,701,0.949092,0.848526
32,702,0.963853,0.944124
32,703,0.967391,0.928895
32,704,1.0444,0.927593
32,705,0.964448,0.868898
32,706,0.974236,0.9656
32,707,0.97717,0.992419
32,708,0.969476,0.940254
32,709,0.992656,0.845643
32,710,0.991766,0.929061
32,711,0.991454,0.989977
32,712,0.996249,0.991918
32,713,0.9801,0.9895
32,714,1.0814,1.04161
32,715,0.991245,0.970184
32,716,0.933223,0.981739
32,717,0.980152,0.881426
32,718,0.985865,1.03162
32,719,0.977449,1.04106
32,720,0.998814,0.934798
32,721,0.988871,0.942463
32,722,0.972679,0.889221
32,723,0.97308,0.943391
32,724,0.948693,0.981649
32,725,0.91115,0.971722
32,726,0.978427,0.859481
32,727,0.97113,0.99369
32,728,0.985564,0.97713
32,729,0.989632,0.968285
32,730,1.05895,1.01735
32,731,1.05521,0.950237
32,732,1.09574,0.980445
32,733,0.988583,0.968442
32,734,1.01897,0.925192
32,735,0.955876,1.01397
32,736,0.982653,0.972617
32,737,1.01415,0.935579
32,738,0.934268,0.969082
32,739,1.07408,0.981427
32,740,1.00135,0.987087
32,741,0.963108,0.980832
32,742,0.989032,1.00523
32,743,1.0359,0.922808
32,744,1.07459,0.972118
32,745,0.995747,0.94959
32,746,0.960384,0.960204
32,747,0.976738,0.878523
32,748,0.943269,0.964234
32,749,0.991447,0.951253
32,750,0.969515,0.930646
32,751,0.971221,0.90846
32,752,0.94656,0.991343
32,753,0.996765,1.01444
32,754,0.939016,0.935761
32,755,0.966055,0.985468
32,756,0.978934,0.933047
32,757,0.990373,0.985333
32,758,0.987495,0.962737
32,759,0.976866,0.874771
32,760,1.02597,0.980073
32,761,0.997257,0.959656
32,762,0.962868,0.984764
32,763,0.968894,0.859733
32,764,0.971514,0.990334
32,765,1.06009,0.943324
32,766,0.953726,0.895126
32,767,0.945402,0.936977
32,768,1.00464,0.940798
32,769,0.990644,0.91485
32,770,0.97649,0.946748
32,771,0.967776,1.00215
32,772,0.945026,0.971722
32,773,0.96614,1.03414
32,774,1.04892,0.994491
32,775,0.9977,0.997524
32,776,1.07388,1.06696
32,777,1.00511,0.934334
32,778,0.947167,0.919763
32,779,0.972046,0.946899
32,780,0.980556,0.975165
32,781,0.97887,1.06562
32,782,0.891421,0.93327
32,783,0.97264,0.93202
32,784,0.972435,0.879702
32,785,0.957861,0.94999
32,786,0.983759,0.964577
32,787,0.942379,0.868302
32,788,1.0458,0.969322
32,789,0.978714,0.965232
32,790,0.994062,0.996064
32,791,0.975861,0.957206
32,792,0.960535,0.950326
32,793,0.985787,0.972171
32,794,0.976783,0.968242
32,795,0.974135,1.07005
32,796,0.883749,1.01506
32,797,1.03237,1.01105
32,798,0.986877,0.967219
32,799,0.980504,0.96076
32,800,1.05697,1.0919
32,801,0.994988,0.967266
32,802,0.975625,0.94976
32,803,0.989817,0.943055
32,804,0.970951,0.934717
32,805,0.975992,0.936302
32,806,0.990868,0.969176
32,807,0.923753,0.952969
32,808,1.04517,0.848564
32,809,0.972387,0.934776
32,810,0.995147,1.00103
32,811,0.98631,0.946655
32,812,0.976358,1.02798
32,813,0.966442,0.961848
32,814,1.04045,0.981838
32,815,0.991235,0.927722
32,816,0.963977,0.941442
32,817,1.01139,0.955597
32,818,0.968437,0.912216
32,819,0.939036,0.969199
32,820,0.973381,0.928052
32,821,0.96633,0.947632
32,822,0.975271,0.947484
32,823,0.972788,0.941414
32,824,0.997162,0.957514
32,825,1.04662,0.953752
32,826,0.894521,0.94742
32,827,0.98584,0.920821
32,828,0.979664,0.964256
32,829,0.981544,0.960325
32,830,0.974566,0.996402
32,831,1.03489,0.951018
32,832,0.979248,1.0041
32,833,0.979409,0.873905
32,834,0.981138,0.962084
32,835,1.06158,0.956179
32,836,0.877895,0.838773
32,837,0.963876,0.952156
32,838,0.970224,0.97579
32,839,0.989594,0.955254
32,840,0.983388,0.954349
32,841,0.978033,0.876763
32,842,0.914846,0.968478
32,843,0.986574,0.928422
32,844,1.05654,1.00646
32,845,0.976266,0.954688
32,846,0.999242,1.00588
32,847,0.987021,0.996027
32,848,0.990716,0.862319
32,849,0.954627,0.965279
32,850,0.980225,0.868168
32,851,0.980812,0.983208
32,852,0.888398,0.996365
32,853,0.972098,1.01299
32,854,0.985787,1.04141
32,855,0.964485,1.03046
32,856,0.969179,0.89673
32,857,0.975781,0.908134
32,858,0.975914,0.946308
32,859,0.977011,0.960899
32,860,0.949718,0.889073
32,861,0.984371,1.01941
32,862,0.970482,0.940318
32,863,0.970687,0.957969
32,864,0.994791,1.18176
32,865,1.0271,1.06759
32,866,0.998754,0.996344
32,867,0.944937,0.968394
32,868,0.977071,0.902905
32,869,0.990496,0.973457
32,870,0.973281,0.896165
32,871,0.977725,0.953119
32,872,0.882456,0.910473
32,873,0.979239,0.861773
32,874,0.936424,1.01961
32,875,0.930272,0.880645
32,876,0.983583,0.973444
32,877,1.03916,1.07232
32,878,0.978256,0.948857
32,879,0.97701,0.955106
32,880,0.94828,0.974731
32,881,0.986829,0.93803
32,882,0.941032,0.964601
32,883,0.986544,1.02313
32,884,0.924692,0.961066
32,885,1.05644,0.962624
32,886,0.974219,1.04226
32,887,0.914802,0.949276
32,888,0.908019,1.0887
32,889,0.989229,0.973154
32,890,0.979224,0.945023
32,891,1.004,0.959322
32,892,1.07131,1.09199
32,893,1.00335,0.989076
32,894,0.979204,0.913119
32,895,0.972197,0.945342
32,896,0.897481,0.918266
32,897,1.00756,0.939054
32,898,0.989376,0.89462
32,899,1.00714,0.948122
32,900,1.08031,1.00757
32,901,0.961224,0.968492
32,902,0.973666,0.964699
32,903,1.04445,0.966275
32,904,0.960533,0.96939
32,905,0.972891,1.07145
32,906,0.999593,0.996738
32,907,0.940214,0.997328
32,908,0.989907,0.99681
32,909,1.01905,0.997746
32,910,0.986367,0.958521
32,911,0.980337,0.973788
32,912,0.969061,0.913807
32,913,1.00117,1.04608
32,914,1.02197,0.975006
32,915,0.997171,0.988311
32,916,0.923152,0.94633
32,917,1.05067,0.993291
32,918,1.06442,0.918961
32,919,0.986782,1.008
32,920,0.918799,0.996744
32,921,1.00565,1.0365
32,922,0.980353,0.955963
32,923,0.996883,0.949719
32,924,0.945655,0.92871
32,925,1.05541,0.958949
32,926,0.915904,0.98842
32,927,0.972323,1.01314
32,928,0.969001,0.94127
32,929,0.961503,0.915247
32,930,0.963304,0.856994
32,931,1.00295,1.00581
32,932,0.982276,0.959483
32,933,1.03515,0.972981
32,934,1.03687,1.05928
32,935,0.946301,0.977027
32,936,0.966773,0.962333
32,937,0.967931,0.915205
32,938,1.06663,1.01715
32,939,0.933875,0.963665
32,940,0.912939,0.956983
32,941,0.966785,0.936368
32,942,0.998485,0.940717
32,943,0.944681,0.948144
32,944,0.997444,0.984413
32,945,0.916887,1.0044
32,946,0.874241,0.932778
32,947,1.01334,0.920698
32,948,1.05871,0.956128
32,949,0.960879,0.957539
32,950,0.97471,0.98017
32,951,1.03462,0.942029
32,952,1.00133,0.979937
32,953,1.01075,0.914052
32,954,1.03602,0.967005
32,955,0.975291,0.974035
32,956,0.999376,0.98678
32,957,0.993957,0.945985
32,958,1.06651,0.914132
32,959,0.913596,0.940909
32,960,1.00218,1.03264
32,961,0.979385,1.00869
32,962,0.997633,0.99608
32,963,0.991745,1.08658
32,964,0.988518,0.969895
32,965,1.09016,1.0058
32,966,0.952323,0.95092
32,967,0.998054,0.98351
32,968,0.970855,0.930449
32,969,1.00278,0.980344
32,970,0.984921,0.963247
32,971,0.992868,0.931566
32,972,0.938795,0.966625
32,973,0.995306,0.934505
32,974,0.997264,0.994039
32,975,0.996079,0.994563
32,976,0.99901,0.996744
32,977,0.969982,0.938235
32,978,0.908566,1.07907
32,979,0.972211,0.940124
32,980,0.964338,0.941966
32,981,0.962688,0.942473
32,982,0.971341,0.955397
32,983,0.983661,0.925764
32,984,0.973437,0.931879
32,985,0.97007,0.979173
32,986,0.972553,0.877142
32,987,0.922054,1.01919
32,988,1.0476,0.980318
32,989,0.992948,1.06402
32,990,1.02467,0.915258
32,991,0.965327,0.939735
32,992,0.970628,0.896271
32,993,0.957752,0.914287
32,994,1.04298,0.98054
32,995,0.97852,0.984726
32,996,0.917847,1.03855
32,997,0.960689,0.970908
32,998,1.03714,1.05375
32,999,1.02428,0.942835
33,0,1.00295,1.00581
33,1,0.971203,0.928632
33,2,1.04159,0.949823
33,3,0.976827,0.956056
33,4,0.934897,0.969687
33,5,0.999415,0.947743
33,6,1.07443,0.961592
33,7,1.01463,0.923476
33,8,0.95853,1.02511
33,9,0.895643,0.931695
33,10,0.976868,0.963515
33,11,0.874799,0.951487
33,12,1.06961,0.993115
33,13,1.00012,1.02483
33,14,0.996079,0.994563
33,15,0.996411,0.992829
33,16,0.98757,0.975673
33,17,0.999242,1.00588
33,18,0.87952,0.917932
33,19,0.984564,0.879657
33,20,0.97714,1.00713
33,21,0.970432,1.00456
33,22,0.994007,0.99037
33,23,0.959445,0.921005
33,24,0.977344,0.966985
33,25,1.01034,0.966158
33,26,1.01048,0.984113
33,27,0.904255,0.954573
33,28,0.969468,0.964699
33,29,0.923926,0.952156
33,30,0.977999,0.937053
33,31,0.97383,0.960001
33,32,0.978464,0.967963
33,33,0.89243,0.948682
33,34,0.988803,0.985754
33,35,0.922793,0.973296
33,36,0.906086,0.974035
33,37,0.996765,0.930282
33,38,0.969009,1.02797
33,39,0.891275,1.06742
33,40,0.97213,0.944696
33,41,0.976025,1.0382
33,42,1.04842,0.993916
33,43,0.973195,1.01536
33,44,0.974166,0.995816
33,45,0.966524,0.967424
33,46,0.876752,0.914512
33,47,0.963195,0.925534
33,48,0.954658,1.02723
33,49,1.07824,0.97337
33,50,0.98757,1.02148
33,51,1.00295,1.08598
33,52,0.979105,0.95935
33,53,0.876963,0.980717
33,54,0.970357,0.8941
33,55,1.02194,0.96136
33,56,0.968179,0.927071
33,57,0.98757,0.975673
33,58,0.988854,1.00912
33,59,0.990296,1.02625
33,60,0.978598,1.00642
33,61,0.952244,0.951909
33,62,0.995473,1.04323
33,63,0.980432,0.888811
33,64,0.991079,1.03418
33,65,1.04309,0.971447
33,66,0.979953,0.887574
33,67,0.981246,0.984327
33,68,1.02376,0.995826
33,69,0.994115,0.995054
33,70,0.965782,0.947962
33,71,0.979988,0.960164
33,72,0.997566,0.957112
33,73,0.993747,0.963937
33,74,0.897737,0.991093
33,75,0.973786,0.940663
33,76,1.00884,0.980163
33,77,0.988783,0.979162
33,78,1.04057,0.8899
33,79,0.996665,1.03573
33,80,0.996602,0.834994
33,81,0.950073,1.01193
33,82,0.960309,0.980715
33,83,1.01225,0.980294
33,84,1.01273,0.930384
33,85,0.959462,0.988437
33,86,0.92476,0.962775
33,87,1.04309,0.953806
33,88,1.08304,0.992195
33,89,0.997772,0.989483
33,90,0.97157,0.972578
33,91,0.975663,0.892446
33,92,0.95714,0.933848
33,93,0.92174,0.952289
33,94,1.00994,1.0128
33,95,0.965327,0.939735
33,96,0.878967,0.962928
33,97,0.913307,1.03708
33,98,0.983869,0.9649
33,99,1.07021,0.936102
33,100,0.99249,1.00566
33,101,0.973138,0.967524
33,102,1.00022,0.995658
33,103,0.980753,0.920515
33,104,0.98799,1.0432
33,105,0.984746,0.994273
33,106,0.98516,0.975791
33,107,0.995125,1.02419
33,108,1.00758,0.946433
33,109,0.994701,0.987656
33,110,0.914435,0.987728
33,111,0.977011,0.964001
33,112,0.965798,0.938016
33,113,0.972244,0.984552
33,114,0.991498,0.998604
33,115,1.01914,0.988858
33,116,1.02256,0.946308
33,117,1.01016,0.988311
33,118,0.981977,0.9656
33,119,0.986778,0.950223
33,120,0.977312,0.923869
33,121,0.983163,0.972018
33,122,0.981729,0.973433
33,123,0.985218,0.878329
33,124,0.98805,0.996163
33,125,1.04475,0.981908
33,126,0.981507,1.04101
33,127,0.982428,0.979483
33,128,0.990435,0.982477
33,129,0.993043,1.07572
33,130,0.957217,0.948613
33,131,0.968595,0.99588
33,132,0.97922,0.956052
33,133,1.05415,1.00703
33,134,0.99049,1.02072
